sample_id,label,system_profile,plaintext_byte0,trace_mean,trace_median,trace_variance,trace_std,trace_min,trace_max,trace_skewness,trace_kurtosis,trace_energy,trace_peak_to_peak,trace_q25,trace_q75,cipher_mean,cipher_variance,cipher_std,cipher_entropy,cipher_unique_ratio,cipher_max_symbol_prob,cipher_zero_ratio,cipher_adjacent_equal_ratio,cipher_autocorr1
1266,1,Weak-ECB/Leaky,247,0.36227936,0.043869343,2.4293528,1.5586381,-2.689323,7.4355674,1.6238692,3.9412694,2.5605989,10.12489,-0.5310516,0.8460939,139.125,7615.109375,87.26459405165419,4.0,0.0625,0.0625,0.0,0.0,0.3772847188046711
1267,1,Weak-ECB/Leaky,250,0.12651145,0.117263615,1.1198547,1.0582318,-2.7186701,3.596892,0.14367594,-0.026910305,1.1358598,6.3155622,-0.5873607,0.83406246,125.5,6135.75,78.33102833488145,4.0,0.0625,0.0625,0.0,0.0,-0.3908866060602884
1268,0,CBC/Low-Leakage,135,-0.014719628,-0.028590944,1.0365207,1.0180966,-2.7151718,2.616977,0.09336226,-0.20597315,1.0367373,5.3321486,-0.7050224,0.62188923,138.03125,7472.4052734375,86.44307533537605,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.05202885844005114
1269,1,Weak-ECB/Leaky,235,0.6622796,0.16910836,6.1320415,2.476296,-3.3434505,12.546741,2.761353,8.685624,6.5706553,15.890191,-0.59930784,1.0140774,104.5625,5820.74609375,76.29381425613744,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.298214754357922
1270,1,Weak-ECB/Leaky,188,0.11637434,0.08181853,1.4420999,1.2008747,-2.344636,4.3412743,0.6294975,0.7084851,1.4556429,6.68591,-0.7233937,0.72772425,155.875,4714.234375,68.6602823690669,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.050142371007983265
1271,1,Weak-ECB/Leaky,230,0.7489139,0.33747232,4.30445,2.0747168,-2.5934289,11.168143,2.5599234,7.953637,4.865321,13.761572,-0.3839329,1.1123396,123.125,4692.734375,68.50353549270285,4.0,0.0625,0.0625,0.0,0.0,-0.2716770760815022
1272,1,Weak-ECB/Leaky,182,0.47915724,0.29553068,2.7170138,1.6483366,-2.9622576,7.3598137,1.6038651,3.9371905,2.9466057,10.322071,-0.49987936,1.1244988,130.3125,7993.46484375,89.40617900206898,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.168470679668635
1273,0,CBC/Low-Leakage,220,0.0013973787,-0.020314436,0.91393256,0.9559982,-3.2446568,2.5445504,-0.024664883,-0.1353631,0.9139345,5.7892075,-0.6685435,0.62573373,141.0,6141.9375,78.37051422569589,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.021452547026889892
1274,1,Weak-ECB/Leaky,188,0.20615123,0.11999884,1.4316536,1.1965172,-3.028889,4.121771,0.49161786,0.27642155,1.4741518,7.1506596,-0.6549461,0.9590467,155.875,4714.234375,68.6602823690669,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.050142371007983265
1275,1,Weak-ECB/Leaky,116,0.33395094,0.22210959,1.4803865,1.2167114,-2.5554965,4.95736,0.8321893,1.8364825,1.5919099,7.5128565,-0.48730737,0.85191923,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
1276,1,Weak-ECB/Leaky,114,0.41573602,0.17785886,2.6795452,1.6369317,-3.5462737,6.970495,1.5776385,3.6116824,2.8523817,10.516769,-0.5601671,0.961287,127.1875,4826.27734375,69.4714138603066,4.0,0.0625,0.0625,0.0,0.0,-0.30102204741681554
1277,1,Weak-ECB/Leaky,5,0.38504267,0.018320799,3.523788,1.8771756,-2.3744948,9.256271,2.3718755,7.0588636,3.6720457,11.630766,-0.6509342,0.7550615,132.125,3821.734375,61.82017773348763,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.0032840392079707104
1278,0,CBC/Low-Leakage,82,0.07433004,0.06431948,1.0447767,1.0221431,-2.4714289,2.8384166,-0.11159426,-0.37681627,1.0503016,5.3098454,-0.62564987,0.8115006,123.875,4835.859375,69.5403435064855,5.0,0.125,0.03125,0.0,0.0,-0.023855076542553436
1279,0,CBC/Low-Leakage,67,0.054009058,0.08367562,0.9971994,0.99859875,-2.5808403,2.509448,-0.08532275,-0.36712575,1.0001165,5.090288,-0.67916864,0.74079853,145.03125,4848.0302734375,69.62779813722031,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.1900711654601635
1280,0,CBC/Low-Leakage,205,-0.09778343,-0.044460267,0.89698374,0.94709224,-3.1237,2.6048722,-0.045484617,-0.13174343,0.9065454,5.728572,-0.7203472,0.6123777,137.21875,3411.9208984375,58.411650365637676,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,0.028053971505999534
1281,0,CBC/Low-Leakage,69,0.07224347,0.077693194,1.0098629,1.0049193,-2.6135576,2.5769906,-0.1739222,-0.18573642,1.015082,5.190548,-0.63507545,0.74383605,135.1875,6395.21484375,79.9700871810829,4.874999999999998,0.1171875,0.0625,0.03125,0.0,-0.07540375506242138
1282,1,Weak-ECB/Leaky,25,0.17848474,0.086817995,1.3432813,1.1590002,-3.2760637,4.5697656,0.33758795,1.0383263,1.3751378,7.845829,-0.47244665,0.85506266,135.0,6346.875,79.66727684564096,4.0,0.0625,0.0625,0.0,0.0,-0.07295215542522629
1283,0,CBC/Low-Leakage,230,0.09528887,0.023687785,1.1004243,1.0490111,-2.7465134,2.8591948,0.08244107,0.010666847,1.1095043,5.605708,-0.55306846,0.76290786,142.46875,4427.6240234375,66.54039392307126,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.2723988968545451
1284,1,Weak-ECB/Leaky,78,0.2906144,0.13634568,2.4807944,1.5750538,-3.134745,6.4840755,1.520381,3.7652984,2.5652514,9.61882,-0.61169165,0.8391906,112.75,6035.9375,77.69129616630167,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.09326397588935106
1285,0,CBC/Low-Leakage,137,-0.0011723768,-0.013954647,1.050262,1.024823,-2.9346404,2.580716,0.011239958,-0.20792484,1.0502632,5.515356,-0.7124027,0.66557366,156.8125,5028.77734375,70.91387271719124,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.20632009022371245
1286,0,CBC/Low-Leakage,224,0.04829412,0.13652098,1.0209696,1.0104305,-2.4275126,2.529354,-0.14701886,-0.29295015,1.023302,4.9568667,-0.6205543,0.76160866,113.1875,6482.90234375,80.51647249942089,4.812499999999998,0.11328125,0.0625,0.0,0.03225806451612903,0.03964659735742588
1287,1,Weak-ECB/Leaky,182,0.3693403,0.15338418,2.6078737,1.6148912,-2.7508478,8.253053,1.8784907,5.4947643,2.744286,11.003901,-0.57958686,0.9730536,130.3125,7993.46484375,89.40617900206898,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.168470679668635
1288,0,CBC/Low-Leakage,228,0.04324966,-0.03305299,0.92998135,0.9643554,-2.618257,2.7954311,0.32072982,-0.04168272,0.93185186,5.413688,-0.624956,0.6242748,154.25,4061.75,63.73186016428518,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.112926790836102
1289,1,Weak-ECB/Leaky,96,0.5457716,0.18003389,3.589332,1.8945533,-2.8772862,8.921611,2.1987593,6.1528177,3.887199,11.798897,-0.5382206,1.0787654,113.4375,6943.87109375,83.32989315815783,4.0,0.0625,0.0625,0.0,0.0,-0.4322290244319983
1290,1,Weak-ECB/Leaky,231,0.24383436,0.06272777,1.8792988,1.3708752,-2.2484443,5.814927,1.4070842,3.1882997,1.938754,8.063372,-0.6199752,0.7733428,102.375,7144.609375,84.52579118233676,4.0,0.0625,0.0625,0.0,0.0,-0.1473094863235504
1291,0,CBC/Low-Leakage,73,-0.039836995,-0.0006189752,1.0520098,1.0256753,-3.114535,2.6864982,-0.13493447,-0.017234802,1.0535969,5.801033,-0.6721271,0.58033144,138.375,5733.546875,75.72018802802856,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.08509109358052656
1292,1,Weak-ECB/Leaky,91,0.4164817,0.17942579,2.437763,1.5613338,-2.5234773,6.984718,1.7710183,4.549007,2.61122,9.508195,-0.5401754,0.96328986,137.875,3337.484375,57.770964809322685,4.0,0.0625,0.0625,0.0,0.0,-0.001930207990108847
1293,1,Weak-ECB/Leaky,21,0.53502274,0.19591373,3.5368695,1.8806567,-2.7752795,9.235121,2.0540237,5.7481422,3.8231192,12.010401,-0.6233642,1.1663382,113.625,6338.109375,79.61224387617774,4.0,0.0625,0.0625,0.0,0.0,-0.17327741001766786
1294,1,Weak-ECB/Leaky,57,0.29856032,0.16347244,1.9851084,1.4089388,-2.5978472,7.46289,1.3705727,4.0648074,2.0742464,10.060738,-0.5731036,0.91750354,137.375,7670.734375,87.58272874830973,3.75,0.0546875,0.125,0.0,0.0,-0.13927430730338064
1295,0,CBC/Low-Leakage,5,0.04926253,0.0659175,1.0946212,1.0462414,-3.2961931,2.7989337,-0.014436146,-0.14624643,1.0970479,6.095127,-0.6418811,0.7634871,138.34375,5934.2880859375,77.03433056720556,5.0,0.125,0.03125,0.0,0.0,-0.1232440551305981
1296,0,CBC/Low-Leakage,238,0.021811752,-0.04127039,1.0829479,1.0406477,-2.8381755,2.6705077,-0.059577443,-0.26486444,1.0834236,5.508683,-0.67756987,0.7945784,140.0625,5382.74609375,73.36720039465865,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.0020519660070389125
1297,1,Weak-ECB/Leaky,251,0.4839617,0.20450926,3.4335558,1.8529856,-3.160179,10.722762,2.5618124,9.415578,3.667775,13.882941,-0.50030077,0.88551366,126.8125,5371.65234375,73.29155711096607,4.0,0.0625,0.0625,0.0,0.0,-0.19451117535327522
1298,0,CBC/Low-Leakage,34,0.15457115,0.1530866,1.1148623,1.0558704,-2.880534,2.5020928,-0.18575719,-0.33621764,1.1387546,5.3826265,-0.54964346,0.9518442,126.65625,5001.6005859375,70.72199506474277,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.3243999437532403
1299,0,CBC/Low-Leakage,7,0.105057,0.08762316,1.0989594,1.0483127,-3.853576,2.9306154,-0.19895002,0.5036924,1.1099964,6.784191,-0.5292718,0.84363246,113.875,4063.359375,63.74448505557167,5.0,0.125,0.03125,0.0,0.0,-0.04301686701797301
1300,1,Weak-ECB/Leaky,236,0.22744495,0.15250441,1.939288,1.3925833,-2.6109939,5.8967075,1.1726375,2.712605,1.9910191,8.507702,-0.7246164,0.852669,141.4375,4415.37109375,66.44825877139294,4.0,0.0625,0.0625,0.0,0.0,0.04356104345556682
1301,1,Weak-ECB/Leaky,128,0.2839289,0.18971978,1.2947474,1.1378696,-2.7943923,4.1806607,0.52087945,0.689826,1.3753631,6.975053,-0.4650842,0.9591957,140.25,4568.4375,67.59021748744414,4.0,0.0625,0.0625,0.0,0.0,0.03806388317347286
1302,1,Weak-ECB/Leaky,118,0.6495768,0.2772995,4.3014293,2.0739887,-2.6151252,11.015972,2.5699553,8.105686,4.723379,13.631098,-0.38108385,1.035087,142.4375,5790.49609375,76.09530927560516,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.02570142613851577
1303,0,CBC/Low-Leakage,85,0.013101745,-0.00055845606,1.0081143,1.004049,-2.8178544,2.5097244,-0.10397247,0.041601896,1.008286,5.3275785,-0.63443327,0.7160072,120.375,4347.421875,65.93498217941672,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.005022257466138191
1304,1,Weak-ECB/Leaky,203,0.33305794,0.19713679,2.146843,1.4652109,-3.879978,6.39166,0.85223395,2.2669573,2.2577705,10.271638,-0.520826,1.1291386,133.8125,5860.90234375,76.5565303795176,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.021934475725214286
1305,0,CBC/Low-Leakage,243,0.08157308,0.09802692,0.94136965,0.9702421,-2.4355364,3.3057842,0.15268669,-0.018768072,0.9480238,5.7413206,-0.58541864,0.7397362,128.3125,4727.65234375,68.75792567951711,4.812499999999999,0.11328125,0.0625,0.0,0.03225806451612903,-0.10804672463343186
1306,1,Weak-ECB/Leaky,94,0.6246406,0.2537642,4.39044,2.0953376,-2.8167663,11.004263,2.4230573,7.260377,4.780616,13.82103,-0.6923568,0.9749546,108.3125,5162.08984375,71.84768502707655,4.0,0.0625,0.0625,0.0,0.0,-0.436831240025037
1307,0,CBC/Low-Leakage,29,0.029002046,0.019348366,1.0091751,1.004577,-2.9706187,3.2624671,0.032851975,-0.04442072,1.0100162,6.2330856,-0.60882956,0.70989555,115.96875,6112.2177734375,78.18067391265888,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.03332342744224837
1308,0,CBC/Low-Leakage,177,0.08100118,0.1700894,1.0503004,1.0248417,-2.5256958,2.6669798,-0.09251059,-0.3501699,1.0568616,5.1926756,-0.5833805,0.7913612,122.875,6730.109375,82.03724382864164,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.07546445820984214
1309,1,Weak-ECB/Leaky,36,0.28205925,0.22359885,1.781282,1.3346467,-2.2533069,6.0376754,1.1824591,3.31805,1.8608394,8.290982,-0.62929314,1.0192213,96.6875,4023.08984375,63.42783177556994,3.75,0.0546875,0.125,0.0,0.0,0.3684985930210539
1310,1,Weak-ECB/Leaky,14,0.2535736,0.1683823,1.5175494,1.2318885,-2.9949782,5.155445,0.71306694,1.9900627,1.5818489,8.150423,-0.48152405,0.87507635,136.0,4931.875,70.22730950278532,4.0,0.0625,0.0625,0.0,0.0,-0.33599335485651566
1311,1,Weak-ECB/Leaky,87,0.49370214,0.18249527,3.493122,1.8689896,-3.5315158,8.110489,1.9534665,4.967563,3.736864,11.642005,-0.6010227,1.082817,106.625,4279.359375,65.41681263253354,4.0,0.0625,0.0625,0.0,0.0,-0.03349588105862039
1312,1,Weak-ECB/Leaky,202,0.25979358,0.055622756,1.9234619,1.3868893,-2.826904,5.894505,1.0164199,1.8724446,1.9909546,8.721409,-0.58958983,0.89330846,119.0625,3906.43359375,62.501468732742595,4.0,0.0625,0.0625,0.0,0.0,-0.08608865766840056
1313,0,CBC/Low-Leakage,98,0.067995206,0.08084674,1.0165484,1.0082402,-2.5274723,3.0188682,0.10308668,-0.12798405,1.0211717,5.5463405,-0.6360436,0.7288689,123.1875,4798.58984375,69.27185462906273,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.03697778131717789
1314,0,CBC/Low-Leakage,183,0.04016404,-0.04553576,1.0999281,1.0487746,-2.8328671,3.7892537,0.15618333,-0.008338451,1.1015413,6.622121,-0.6626797,0.86510545,132.09375,4828.2724609375,69.48577164382289,4.812499999999998,0.11328125,0.0625,0.0,0.0,0.13221535799540982
1315,1,Weak-ECB/Leaky,152,0.49332938,0.25406328,2.6250634,1.6202047,-2.6487544,6.8989186,1.7533664,4.199454,2.8684375,9.547673,-0.44192207,0.9646845,136.4375,4077.12109375,63.852338201118364,4.0,0.0625,0.0625,0.0,0.0,-0.30767373668162223
1316,1,Weak-ECB/Leaky,33,0.5742763,0.26414287,3.4346118,1.8532705,-3.7209268,9.07308,1.8966907,4.6223087,3.7644048,12.794006,-0.52082604,1.05361,161.125,4288.484375,65.48652055957776,4.0,0.0625,0.0625,0.0,0.0,0.1275340991707765
1317,0,CBC/Low-Leakage,165,0.05185116,0.061106175,1.0363749,1.018025,-2.1448553,2.7387705,0.17329468,-0.39099002,1.0390635,4.883626,-0.74740326,0.7007215,108.9375,4741.43359375,68.85806847240198,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.19536937578474814
1318,0,CBC/Low-Leakage,68,0.040672347,0.028151138,1.1783571,1.0855216,-3.41776,3.5013335,0.0805077,0.32847285,1.1800113,6.919093,-0.71768683,0.76426196,124.90625,4794.5849609375,69.24294159650859,5.0,0.125,0.03125,0.0,0.0,0.311020995814283
1319,0,CBC/Low-Leakage,53,0.048092604,0.09762047,0.85786897,0.9262122,-2.5510335,2.373921,-0.06539759,-0.31256223,0.8601819,4.9249544,-0.64384717,0.6463911,120.875,4816.234375,69.39909491484741,5.0,0.125,0.03125,0.0,0.0,0.17328978097285208
1320,1,Weak-ECB/Leaky,85,0.351879,0.16828062,1.931782,1.3898857,-2.7301857,5.836592,1.1078345,2.1170993,2.0556006,8.566778,-0.47562617,0.92351407,127.0,5100.125,71.41515945511848,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,0.031206584765757616
1321,1,Weak-ECB/Leaky,78,0.3317762,0.1782528,2.6291564,1.6214674,-2.8254735,6.3235674,1.441193,2.9833732,2.7392318,9.149041,-0.74505466,1.0259291,112.75,6035.9375,77.69129616630167,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.09326397588935106
1322,1,Weak-ECB/Leaky,116,0.18574804,-0.017533116,1.5949154,1.2628996,-3.0010664,4.790719,0.8961489,1.6382337,1.6294177,7.7917852,-0.66388535,0.8122279,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
1323,1,Weak-ECB/Leaky,197,0.41447836,0.088442266,3.5576918,1.8861845,-2.5014617,8.586657,2.194153,5.7706013,3.729484,11.088119,-0.60053474,0.7464791,124.5,4064.0,63.74950980203691,4.0,0.0625,0.0625,0.0,0.0,-0.33707237437328985
1324,0,CBC/Low-Leakage,17,-0.008610237,-0.048221696,1.0772738,1.0379181,-2.886308,2.673232,-0.020815864,-0.15500283,1.077348,5.55954,-0.6304305,0.72675073,120.5625,6382.55859375,79.89091684134061,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.23921418421967913
1325,0,CBC/Low-Leakage,155,0.061732624,0.10368666,0.9513864,0.9753904,-2.9088364,2.6328754,-0.12518224,-0.14143348,0.9551972,5.541712,-0.7230933,0.7888293,126.5625,4423.37109375,66.50842874215267,5.0,0.125,0.03125,0.0,0.0,0.06714852942158432
1326,1,Weak-ECB/Leaky,242,0.46228847,0.07933341,3.552424,1.8847876,-2.5913668,8.969641,2.2206097,6.4598665,3.7661345,11.5610075,-0.5957338,0.9470981,103.625,5685.234375,75.40049320130473,4.0,0.0625,0.0625,0.0,0.0,-0.5634119368244203
1327,0,CBC/Low-Leakage,35,-0.09623352,-0.04797588,1.061315,1.0302014,-3.110115,2.807353,-0.10228931,-0.111682415,1.0705758,5.917468,-0.7767222,0.6358036,120.15625,5631.0068359375,75.04003488763514,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.09956283116641461
1328,1,Weak-ECB/Leaky,113,0.44614404,0.23934549,2.3966546,1.5481132,-2.3522763,6.623736,1.5162942,3.599886,2.5956993,8.976012,-0.49548012,1.0932546,153.875,6060.484375,77.84911287227364,4.0,0.0625,0.0625,0.0,0.0,-0.10015568249642628
1329,0,CBC/Low-Leakage,149,0.0032256916,-0.05003278,0.97126013,0.9855253,-2.5456288,2.9098463,0.15762097,-0.21578765,0.97127056,5.455475,-0.6695135,0.63552964,138.5625,5154.87109375,71.7974309690117,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.0025409254001338612
1330,1,Weak-ECB/Leaky,240,0.52066594,0.19930284,3.8931994,1.9731193,-2.5510938,10.132545,2.2613666,6.575387,4.1642923,12.68364,-0.47698778,0.8979595,134.4375,6079.37109375,77.97032187794277,4.0,0.0625,0.0625,0.0,0.0,-0.18258022768704185
1331,1,Weak-ECB/Leaky,110,0.33081323,0.07266492,2.6428375,1.6256807,-2.6600068,7.191249,1.7250897,4.1330147,2.752275,9.851255,-0.7307364,0.8567328,133.5625,4670.12109375,68.33828424646028,4.0,0.0625,0.0625,0.0,0.0,-0.1587111966174122
1332,0,CBC/Low-Leakage,13,0.09984562,0.11086825,0.9781539,0.98901665,-2.2993684,3.269231,0.028454503,-0.097638845,0.98812306,5.5685997,-0.57995236,0.77669966,123.8125,5107.33984375,71.46565499419984,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.3398163489624309
1333,0,CBC/Low-Leakage,114,0.08966203,0.114330076,1.1366919,1.0661576,-2.139639,3.0786822,0.21697485,-0.38034725,1.1447312,5.218321,-0.7224393,0.77808475,139.59375,5036.3037109375,70.96691983549448,4.874999999999999,0.1171875,0.0625,0.0,0.03225806451612903,0.19860118693532613
1334,0,CBC/Low-Leakage,232,0.015022989,0.0862146,0.9662068,0.9829582,-3.1013439,2.342468,-0.07731567,0.027444124,0.96643245,5.443812,-0.6526721,0.56074834,134.59375,6542.5537109375,80.88605387171202,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.015992856393672802
1335,1,Weak-ECB/Leaky,116,0.17470013,0.02692761,1.7252045,1.3134704,-3.1188,5.0862393,0.9388589,1.8894024,1.7557245,8.205039,-0.66651785,0.79756397,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
1336,0,CBC/Low-Leakage,186,-0.024588661,0.03186648,1.0082631,1.0041231,-2.8871455,2.6824229,0.083554186,0.06032586,1.0088677,5.5695686,-0.6829615,0.5882005,118.15625,4365.0693359375,66.06867136500854,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.12903092022527254
1337,1,Weak-ECB/Leaky,245,0.845557,0.2943375,6.818093,2.6111479,-2.415249,13.681287,2.9322238,9.341851,7.5330596,16.096537,-0.4690192,1.0317811,155.5625,5772.99609375,75.98023488875248,4.0,0.0625,0.0625,0.0,0.0,-0.018993700735342654
1338,0,CBC/Low-Leakage,132,0.2322699,0.18094492,1.3107696,1.1448884,-3.477201,3.7426016,0.07426657,0.124952555,1.3647188,7.219803,-0.46069753,1.017593,118.09375,4120.7099609375,64.19275629646619,5.0,0.125,0.03125,0.0,0.0,0.03894076234371985
1339,1,Weak-ECB/Leaky,28,0.15865752,0.07425822,1.333432,1.1547432,-2.9678216,4.0579987,0.53993064,0.89185023,1.3586042,7.0258203,-0.6183427,0.7774279,135.4375,4583.62109375,67.70244525679999,4.0,0.0625,0.0625,0.0,0.0,-0.09845155347967288
1340,1,Weak-ECB/Leaky,76,0.29460526,0.20569503,1.8925183,1.3756883,-3.3186195,5.906885,0.97859675,2.34265,1.9793105,9.225505,-0.59840477,0.9850063,107.375,4215.359375,64.92579899392845,3.8750000000000004,0.05859375,0.125,0.0625,0.0,-0.05370237091398069
1341,1,Weak-ECB/Leaky,243,0.19941278,0.17073044,1.2876325,1.1347389,-2.93029,4.4739995,0.47182894,0.8914659,1.3273978,7.4042892,-0.48888278,0.8039013,136.6875,8201.71484375,90.56331952700276,4.0,0.0625,0.0625,0.0,0.0,-0.4051663272254204
1342,1,Weak-ECB/Leaky,239,0.19244458,-0.0040879147,1.9935682,1.4119377,-2.5170133,5.9772563,1.2541481,2.5370803,2.030603,8.494269,-0.7062813,0.8012419,140.125,5954.109375,77.1628756268194,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.23325879796977367
1343,1,Weak-ECB/Leaky,159,0.32005906,0.13208947,2.9147294,1.7072579,-2.896519,7.9658213,1.753823,4.307909,3.017167,10.86234,-0.77703524,0.9451472,142.875,7034.359375,83.87108783722792,4.0,0.0625,0.0625,0.0,0.0,-0.11844752867204696
1344,1,Weak-ECB/Leaky,144,0.48915946,0.16847864,3.5312142,1.8791525,-3.189683,9.604418,2.1478763,6.110466,3.7704911,12.794101,-0.5076969,0.9926747,125.5625,7012.99609375,83.74363315351204,3.75,0.0546875,0.125,0.0,0.0,-0.35551539518910713
1345,0,CBC/Low-Leakage,213,-0.048107803,-0.02519426,1.1848217,1.0884951,-3.6322966,2.8632185,-0.19404608,0.093189,1.1871362,6.495515,-0.8012535,0.73206085,143.71875,5011.3271484375,70.79072784226406,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.14245012881157115
1346,0,CBC/Low-Leakage,1,0.19177353,0.22831196,0.8956429,0.94638413,-2.4268608,2.9493651,0.05014226,0.07865453,0.93242,5.376226,-0.45237705,0.79887325,136.75,4147.3125,64.39963121012418,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.0623320533770843
1347,0,CBC/Low-Leakage,120,-0.011430491,0.010341387,1.0817015,1.0400488,-2.9808133,2.36024,-0.08970244,-0.3750584,1.0818323,5.341053,-0.7131068,0.70068973,117.03125,5244.2802734375,72.41740311166578,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.17178473874770103
1348,1,Weak-ECB/Leaky,190,0.14842336,0.113710895,1.3338495,1.154924,-3.1896381,4.074947,0.34126428,0.8372481,1.3558791,7.264585,-0.57334846,0.8056969,127.875,5023.484375,70.87654319307623,3.6249999999999996,0.05078125,0.125,0.0,0.06451612903225806,-0.14786309585627214
1349,0,CBC/Low-Leakage,182,0.11101632,0.15699807,1.0078018,1.0038933,-2.248053,2.9875414,0.052861884,-0.19156003,1.0201263,5.2355947,-0.6190507,0.7655598,146.125,5504.421875,74.19179115643455,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.21250371898403048
1350,0,CBC/Low-Leakage,16,0.07537012,-0.0053935493,0.99787927,0.9989391,-2.0611548,3.3350928,0.3103437,-0.012622118,1.00356,5.396248,-0.59415245,0.6866602,142.6875,4976.08984375,70.54140517277779,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.11276398498459825
1351,0,CBC/Low-Leakage,109,0.023080185,-0.024948703,1.0756555,1.0371381,-3.063149,2.8583534,-0.09034291,-0.12568521,1.0761881,5.921502,-0.6941788,0.7639167,139.78125,5299.9208984375,72.8005556190164,4.8125,0.11328125,0.0625,0.0,0.0,-0.16573441059045882
1352,1,Weak-ECB/Leaky,55,0.11419313,0.06432718,1.0541046,1.026696,-2.433723,3.402034,0.21826436,-0.0014064312,1.0671446,5.8357573,-0.5671088,0.7347068,116.625,2867.359375,53.54772987718527,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.21148520526121847
1353,1,Weak-ECB/Leaky,72,0.46786615,0.08337684,3.5224416,1.8768169,-2.6291676,8.8054495,1.9768451,5.0849447,3.7413404,11.434617,-0.6524581,0.97898465,161.5,4543.75,67.40734381356381,4.0,0.0625,0.0625,0.0,0.0,-0.12494951103025907
1354,0,CBC/Low-Leakage,161,0.041954253,0.0606962,0.9328134,0.96582264,-3.156966,2.4599988,-0.31010953,0.2736125,0.9345736,5.616965,-0.53087056,0.6219773,137.875,6638.734375,81.4784288937876,5.0,0.125,0.03125,0.0,0.0,-0.42403022981925614
1355,0,CBC/Low-Leakage,99,-0.0074397568,-0.071811505,1.1662877,1.079948,-2.4926,2.7821302,0.03920728,-0.59201884,1.166343,5.27473,-0.72048247,0.7861259,124.90625,4037.1474609375,63.53855098235637,5.0,0.125,0.03125,0.0,0.0,0.07725867357769726
1356,1,Weak-ECB/Leaky,134,0.46137425,0.1404809,3.0239325,1.7389458,-2.5056849,8.726754,2.264554,6.9083176,3.2367988,11.232439,-0.44225448,0.9225399,121.1875,4838.40234375,69.55862522901096,4.0,0.0625,0.0625,0.0,0.0,-0.01788757045183618
1357,1,Weak-ECB/Leaky,40,0.14496426,-0.071871504,1.8766589,1.369912,-2.9822037,5.6537905,1.3306702,3.2839103,1.8976736,8.635994,-0.79237854,0.81863016,95.5,4576.75,67.65168142773689,4.0,0.0625,0.0625,0.0,0.0,-0.10253835177885101
1358,1,Weak-ECB/Leaky,185,0.5084994,0.21788803,3.3461022,1.8292354,-2.7777238,8.659239,2.213353,6.355529,3.6046739,11.436962,-0.58830905,1.0935197,145.375,6196.734375,78.71933926933076,4.0,0.0625,0.0625,0.0,0.0,-0.13418583880885115
1359,1,Weak-ECB/Leaky,180,0.6153151,0.2654168,3.9993525,1.9998381,-2.9149802,8.86986,2.1907253,5.943407,4.377965,11.78484,-0.5191135,1.0991944,140.125,4983.984375,70.59733971616778,4.0,0.0625,0.0625,0.0,0.0,-0.35403742893183116
